id,label,x_min,y_min,x_max,y_max,b_center_x,b_center_y,b_width,b_height,image_w,image_h,split
20085001,3,335,208,364,233,1.45625,0.91875,0.12083333333333333,0.10416666666666667,240,240,train
20085001,4,429,132,458,159,1.8479166666666667,0.60625,0.12083333333333333,0.1125,240,240,train
20085001,5,71,149,96,172,0.34791666666666665,0.66875,0.10416666666666667,0.09583333333333334,240,240,train
20085001,6,323,26,350,60,1.4020833333333333,0.17916666666666667,0.1125,0.14166666666666666,240,240,train
20085001,3,585,284,610,310,2.4895833333333335,1.2375,0.10416666666666667,0.10833333333333334,240,240,train
20085001,6,424,346,449,369,1.81875,1.4895833333333333,0.10416666666666667,0.09583333333333334,240,240,train
20085001,5,80,572,105,596,0.3854166666666667,2.433333333333333,0.10416666666666667,0.1,240,240,train
00041023,1,128,184,166,212,0.6125,0.825,0.15833333333333333,0.11666666666666667,240,240,train
00041023,2,51,226,104,262,0.3229166666666667,1.0166666666666666,0.22083333333333333,0.15,240,240,train
00041023,3,277,274,316,304,1.2354166666666666,1.2041666666666666,0.1625,0.125,240,240,train
00041023,5,542,254,567,288,2.310416666666667,1.1291666666666667,0.10416666666666667,0.14166666666666666,240,240,train
00041023,6,69,461,103,500,0.35833333333333334,2.002083333333333,0.14166666666666666,0.1625,240,240,train
00041023,4,182,297,212,328,0.8208333333333333,1.3020833333333333,0.125,0.12916666666666668,240,240,train
00041023,3,212,511,254,546,0.9708333333333333,2.2020833333333334,0.175,0.14583333333333334,240,240,train
00041023,2,137,241,170,276,0.6395833333333333,1.0770833333333334,0.1375,0.14583333333333334,240,240,train
77000051,1,113,223,156,251,0.5604166666666667,0.9875,0.17916666666666667,0.11666666666666667,240,240,train
77000051,2,146,158,190,185,0.7,0.7145833333333333,0.18333333333333332,0.1125,240,240,train
77000051,3,76,78,108,108,0.38333333333333336,0.3875,0.13333333333333333,0.125,240,240,train
77000051,4,185,82,218,113,0.8395833333333333,0.40625,0.1375,0.12916666666666668,240,240,train
77000051,4,49,253,88,285,0.28541666666666665,1.1208333333333333,0.1625,0.13333333333333333,240,240,train
77000051,6,492,393,529,426,2.127083333333333,1.70625,0.15416666666666667,0.1375,240,240,train
77000051,4,247,200,291,230,1.1208333333333333,0.8958333333333334,0.18333333333333332,0.125,240,240,train
13000188,1,222,225,285,256,1.05625,1.0020833333333334,0.2625,0.12916666666666668,240,240,train
13000188,3,391,79,432,106,1.7145833333333333,0.3854166666666667,0.17083333333333334,0.1125,240,240,train
13000188,3,353,185,411,226,1.5916666666666666,0.85625,0.24166666666666667,0.17083333333333334,240,240,train
13000188,4,146,299,183,327,0.6854166666666667,1.3041666666666667,0.15416666666666667,0.11666666666666667,240,240,train
13000188,5,178,122,222,166,0.8333333333333334,0.6,0.18333333333333332,0.18333333333333332,240,240,train
13000188,3,277,334,307,360,1.2166666666666666,1.4458333333333333,0.125,0.10833333333333334,240,240,train
13000111,3,259,233,339,280,1.2458333333333333,1.06875,0.3333333333333333,0.19583333333333333,240,240,train
13000111,5,458,236,496,276,1.9875,1.0666666666666667,0.15833333333333333,0.16666666666666666,240,240,train
13000111,6,164,408,197,450,0.7520833333333333,1.7875,0.1375,0.175,240,240,train
13000019,1,472,333,510,359,2.0458333333333334,1.4416666666666667,0.15833333333333333,0.10833333333333334,240,240,train
13000019,1,462,452,494,478,1.9916666666666667,1.9375,0.13333333333333333,0.10833333333333334,240,240,train
13000019,1,609,479,639,511,2.6,2.0625,0.125,0.13333333333333333,240,240,train
13000019,2,458,386,494,416,1.9833333333333334,1.6708333333333334,0.15,0.125,240,240,train
13000019,2,377,486,429,512,1.6791666666666667,2.0791666666666666,0.21666666666666667,0.10833333333333334,240,240,train
13000019,3,23,385,58,409,0.16875,1.6541666666666666,0.14583333333333334,0.1,240,240,train
13000019,3,209,580,243,608,0.9416666666666667,2.475,0.14166666666666666,0.11666666666666667,240,240,train
13000019,4,514,280,548,314,2.2125,1.2375,0.14166666666666666,0.14166666666666666,240,240,train
13000019,4,504,397,535,430,2.1645833333333333,1.7229166666666667,0.12916666666666668,0.1375,240,240,train
13000019,5,301,162,329,187,1.3125,0.7270833333333333,0.11666666666666667,0.10416666666666667,240,240,train
13000019,5,537,595,567,619,2.3,2.529166666666667,0.125,0.1,240,240,train
13000019,6,325,280,352,305,1.4104166666666667,1.21875,0.1125,0.10416666666666667,240,240,train
13000019,6,120,49,147,78,0.55625,0.26458333333333334,0.1125,0.12083333333333333,240,240,train
20085133,1,254,333,287,369,1.1270833333333334,1.4625,0.1375,0.15,240,240,train
20085133,1,114,287,147,319,0.54375,1.2625,0.1375,0.13333333333333333,240,240,train
20085133,3,111,434,140,459,0.5229166666666667,1.8604166666666666,0.12083333333333333,0.10416666666666667,240,240,train
20085133,2,127,411,154,455,0.5854166666666667,1.8041666666666667,0.1125,0.18333333333333332,240,240,train
20085133,1,123,144,154,173,0.5770833333333333,0.6604166666666667,0.12916666666666668,0.12083333333333333,240,240,train
20085133,2,126,165,155,214,0.5854166666666667,0.7895833333333333,0.12083333333333333,0.20416666666666666,240,240,train
20085133,5,324,491,363,534,1.43125,2.1354166666666665,0.1625,0.17916666666666667,240,240,train
20085133,6,151,513,180,542,0.6895833333333333,2.1979166666666665,0.12083333333333333,0.12083333333333333,240,240,train
92000018,1,204,345,281,379,1.0104166666666667,1.5083333333333333,0.32083333333333336,0.14166666666666666,240,240,train
92000018,2,253,160,328,198,1.2104166666666667,0.7458333333333333,0.3125,0.15833333333333333,240,240,train
92000018,4,398,149,448,194,1.7625,0.7145833333333333,0.20833333333333334,0.1875,240,240,train
92000018,4,506,455,545,490,2.189583333333333,1.96875,0.1625,0.14583333333333334,240,240,train
92000018,6,450,330,484,376,1.9458333333333333,1.4708333333333334,0.14166666666666666,0.19166666666666668,240,240,train
92000018,3,117,523,167,554,0.5916666666666667,2.24375,0.20833333333333334,0.12916666666666668,240,240,train
20085057,1,84,387,115,414,0.41458333333333336,1.66875,0.12916666666666668,0.1125,240,240,train
20085057,1,274,387,310,416,1.2166666666666666,1.6729166666666666,0.15,0.12083333333333333,240,240,train
20085057,2,284,319,323,347,1.2645833333333334,1.3875,0.1625,0.11666666666666667,240,240,train
20085057,2,293,112,320,144,1.2770833333333333,0.5333333333333333,0.1125,0.13333333333333333,240,240,train
20085057,4,255,250,290,277,1.1354166666666667,1.0979166666666667,0.14583333333333334,0.1125,240,240,train
20085057,4,326,544,367,574,1.44375,2.3291666666666666,0.17083333333333334,0.125,240,240,train
20085057,6,304,408,337,433,1.3354166666666667,1.7520833333333334,0.1375,0.10416666666666667,240,240,train
20085057,2,187,325,234,350,0.8770833333333333,1.40625,0.19583333333333333,0.10416666666666667,240,240,train
20085057,2,424,50,475,76,1.8729166666666666,0.2625,0.2125,0.10833333333333334,240,240,train
20085057,5,431,140,464,174,1.8645833333333333,0.6541666666666667,0.1375,0.14166666666666666,240,240,train
13000194,1,117,325,184,361,0.6270833333333333,1.4291666666666667,0.2791666666666667,0.15,240,240,train
13000194,3,246,415,287,441,1.1104166666666666,1.7833333333333334,0.17083333333333334,0.10833333333333334,240,240,train
13000194,5,263,307,305,340,1.1833333333333333,1.3479166666666667,0.175,0.1375,240,240,train
13000194,6,338,521,384,567,1.5041666666666667,2.2666666666666666,0.19166666666666668,0.19166666666666668,240,240,train
13000194,5,379,187,424,233,1.6729166666666666,0.875,0.1875,0.19166666666666668,240,240,train
13000194,4,262,223,307,252,1.1854166666666666,0.9895833333333334,0.1875,0.12083333333333333,240,240,train
20085051,1,157,132,194,164,0.73125,0.6166666666666667,0.15416666666666667,0.13333333333333333,240,240,train
20085051,2,91,44,207,71,0.6208333333333333,0.23958333333333334,0.48333333333333334,0.1125,240,240,train
20085051,3,0,166,33,192,0.06875,0.7458333333333333,0.1375,0.10833333333333334,240,240,train
20085051,4,315,8,348,37,1.38125,0.09375,0.1375,0.12083333333333333,240,240,train
20085051,6,56,143,86,170,0.29583333333333334,0.6520833333333333,0.125,0.1125,240,240,train
20085051,5,420,106,456,150,1.825,0.5333333333333333,0.15,0.18333333333333332,240,240,train
77000055,1,247,128,305,155,1.15,0.5895833333333333,0.24166666666666667,0.1125,240,240,train
77000055,2,421,260,466,312,1.8479166666666667,1.1916666666666667,0.1875,0.21666666666666667,240,240,train
77000055,3,226,259,267,286,1.0270833333333333,1.1354166666666667,0.17083333333333334,0.1125,240,240,train
77000055,4,126,330,162,361,0.6,1.4395833333333334,0.15,0.12916666666666668,240,240,train
77000055,6,251,390,290,426,1.1270833333333334,1.7,0.1625,0.15,240,240,train
20085288,1,350,476,387,501,1.5354166666666667,2.035416666666667,0.15416666666666667,0.10416666666666667,240,240,train
20085288,2,204,321,229,356,0.9020833333333333,1.4104166666666667,0.10416666666666667,0.14583333333333334,240,240,train
20085288,2,166,228,220,254,0.8041666666666667,1.0041666666666667,0.225,0.10833333333333334,240,240,train
20085288,3,297,165,321,192,1.2875,0.74375,0.1,0.1125,240,240,train
20085288,5,120,399,153,427,0.56875,1.7208333333333334,0.1375,0.11666666666666667,240,240,train
20085288,6,62,330,90,355,0.31666666666666665,1.4270833333333333,0.11666666666666667,0.10416666666666667,240,240,train
20085288,4,580,359,607,390,2.472916666666667,1.5604166666666666,0.1125,0.12916666666666668,240,240,train
00041181,1,52,270,92,305,0.3,1.1979166666666667,0.16666666666666666,0.14583333333333334,240,240,train
00041181,4,202,304,242,335,0.925,1.33125,0.16666666666666666,0.12916666666666668,240,240,train
00041181,6,377,205,422,231,1.6645833333333333,0.9083333333333333,0.1875,0.10833333333333334,240,240,train
00041181,5,364,308,398,342,1.5875,1.3541666666666667,0.14166666666666666,0.14166666666666666,240,240,train
00041181,3,124,251,154,287,0.5791666666666667,1.1208333333333333,0.125,0.15,240,240,train
00041181,2,209,224,298,284,1.05625,1.0583333333333333,0.37083333333333335,0.25,240,240,train
00041181,4,163,59,200,96,0.75625,0.3229166666666667,0.15416666666666667,0.15416666666666667,240,240,train
00041181,6,449,198,489,232,1.9541666666666666,0.8958333333333334,0.16666666666666666,0.14166666666666666,240,240,train
13000125,3,165,280,206,310,0.7729166666666667,1.2291666666666667,0.17083333333333334,0.125,240,240,train
13000125,4,376,329,411,363,1.6395833333333334,1.4416666666666667,0.14583333333333334,0.14166666666666666,240,240,train
13000125,5,198,358,231,394,0.89375,1.5666666666666667,0.1375,0.15,240,240,train
13000125,6,277,74,315,112,1.2333333333333334,0.3875,0.15833333333333333,0.15833333333333333,240,240,train
20085046,1,58,339,94,366,0.31666666666666665,1.46875,0.15,0.1125,240,240,train
20085046,2,124,246,174,271,0.6208333333333333,1.0770833333333334,0.20833333333333334,0.10416666666666667,240,240,train
20085046,3,258,367,285,392,1.13125,1.58125,0.1125,0.10416666666666667,240,240,train
20085046,4,149,138,179,169,0.6833333333333333,0.6395833333333333,0.125,0.12916666666666668,240,240,train
20085046,5,327,195,367,226,1.4458333333333333,0.8770833333333333,0.16666666666666666,0.12916666666666668,240,240,train
20085046,6,246,254,279,280,1.09375,1.1125,0.1375,0.10833333333333334,240,240,train
20085046,2,361,339,392,388,1.56875,1.5145833333333334,0.12916666666666668,0.20416666666666666,240,240,train
20085046,1,540,199,572,225,2.316666666666667,0.8833333333333333,0.13333333333333333,0.10833333333333334,240,240,train
20085046,1,451,102,486,142,1.9520833333333334,0.5083333333333333,0.14583333333333334,0.16666666666666666,240,240,train
13000043,1,228,502,266,536,1.0291666666666666,2.1625,0.15833333333333333,0.14166666666666666,240,240,train
13000043,2,113,477,139,511,0.525,2.058333333333333,0.10833333333333334,0.14166666666666666,240,240,train
13000043,3,277,543,314,571,1.23125,2.3208333333333333,0.15416666666666667,0.11666666666666667,240,240,train
13000043,4,257,297,294,327,1.1479166666666667,1.3,0.15416666666666667,0.125,240,240,train
13000043,6,485,139,516,171,2.0854166666666667,0.6458333333333334,0.12916666666666668,0.13333333333333333,240,240,train
13000043,5,258,186,299,222,1.1604166666666667,0.85,0.17083333333333334,0.15,240,240,train
13000043,5,84,209,142,250,0.4708333333333333,0.95625,0.24166666666666667,0.17083333333333334,240,240,train
13000095,1,265,288,308,321,1.19375,1.26875,0.17916666666666667,0.1375,240,240,train
13000095,2,314,318,353,344,1.3895833333333334,1.3791666666666667,0.1625,0.10833333333333334,240,240,train
13000095,3,408,262,440,289,1.7666666666666666,1.1479166666666667,0.13333333333333333,0.1125,240,240,train
13000095,4,283,186,320,211,1.25625,0.8270833333333333,0.15416666666666667,0.10416666666666667,240,240,train
13000095,6,239,155,264,196,1.0479166666666666,0.73125,0.10416666666666667,0.17083333333333334,240,240,train
20085116,1,350,136,390,177,1.5416666666666667,0.6520833333333333,0.16666666666666666,0.17083333333333334,240,240,train
20085116,2,188,141,238,177,0.8875,0.6625,0.20833333333333334,0.15,240,240,train
20085116,3,304,178,335,209,1.33125,0.80625,0.12916666666666668,0.12916666666666668,240,240,train
20085116,4,43,89,76,117,0.24791666666666667,0.42916666666666664,0.1375,0.11666666666666667,240,240,train
20085116,3,126,139,156,164,0.5875,0.63125,0.125,0.10416666666666667,240,240,train
20085116,1,335,106,377,135,1.4833333333333334,0.5020833333333333,0.175,0.12083333333333333,240,240,train
20085116,2,33,138,69,176,0.2125,0.6541666666666667,0.15,0.15833333333333333,240,240,train
20085116,4,261,40,288,72,1.14375,0.23333333333333334,0.1125,0.13333333333333333,240,240,train
13000075,1,220,300,284,342,1.05,1.3375,0.26666666666666666,0.175,240,240,train
13000075,3,223,225,258,268,1.0020833333333334,1.0270833333333333,0.14583333333333334,0.17916666666666667,240,240,train
13000075,4,42,434,76,461,0.24583333333333332,1.8645833333333333,0.14166666666666666,0.1125,240,240,train
13000075,5,128,419,170,466,0.6208333333333333,1.84375,0.175,0.19583333333333333,240,240,train
13000075,6,15,365,47,404,0.12916666666666668,1.6020833333333333,0.13333333333333333,0.1625,240,240,train
13000075,5,413,251,448,288,1.79375,1.1229166666666666,0.14583333333333334,0.15416666666666667,240,240,train
92000091,1,153,169,229,268,0.7958333333333333,0.9104166666666667,0.31666666666666665,0.4125,240,240,train
92000091,2,165,368,248,406,0.8604166666666667,1.6125,0.3458333333333333,0.15833333333333333,240,240,train
92000091,3,263,250,304,278,1.18125,1.1,0.17083333333333334,0.11666666666666667,240,240,train
92000091,4,169,115,207,156,0.7833333333333333,0.5645833333333333,0.15833333333333333,0.17083333333333334,240,240,train
92000091,6,88,275,119,316,0.43125,1.23125,0.12916666666666668,0.17083333333333334,240,240,train
77000070,6,504,273,538,300,2.1708333333333334,1.19375,0.14166666666666666,0.1125,240,240,train
77000070,6,453,164,489,198,1.9625,0.7541666666666667,0.15,0.14166666666666666,240,240,train
77000070,5,229,255,260,295,1.01875,1.1458333333333333,0.12916666666666668,0.16666666666666666,240,240,train
77000070,4,297,396,333,432,1.3125,1.725,0.15,0.15,240,240,train
77000070,2,399,400,437,448,1.7416666666666667,1.7666666666666666,0.15833333333333333,0.2,240,240,train
77000070,5,129,342,191,418,0.6666666666666666,1.5833333333333333,0.25833333333333336,0.31666666666666665,240,240,train
77000070,4,501,415,538,449,2.1645833333333333,1.8,0.15416666666666667,0.14166666666666666,240,240,train
13000147,3,241,251,292,284,1.1104166666666666,1.1145833333333333,0.2125,0.1375,240,240,train
13000147,4,305,178,337,216,1.3375,0.8208333333333333,0.13333333333333333,0.15833333333333333,240,240,train
13000147,6,394,325,431,361,1.71875,1.4291666666666667,0.15416666666666667,0.15,240,240,train
13000147,5,195,90,239,127,0.9041666666666667,0.45208333333333334,0.18333333333333332,0.15416666666666667,240,240,train
13000147,4,73,291,108,318,0.3770833333333333,1.26875,0.14583333333333334,0.1125,240,240,train
13000052,1,500,156,542,185,2.1708333333333334,0.7104166666666667,0.175,0.12083333333333333,240,240,train
13000052,1,529,354,571,385,2.2916666666666665,1.5395833333333333,0.175,0.12916666666666668,240,240,train
13000052,3,445,463,485,497,1.9375,2.0,0.16666666666666666,0.14166666666666666,240,240,train
13000052,3,363,406,397,435,1.5833333333333333,1.7520833333333334,0.14166666666666666,0.12083333333333333,240,240,train
13000052,6,144,363,174,406,0.6625,1.6020833333333333,0.125,0.17916666666666667,240,240,train
13000052,3,314,132,351,159,1.3854166666666667,0.60625,0.15416666666666667,0.1125,240,240,train
13000052,3,184,255,223,283,0.8479166666666667,1.1208333333333333,0.1625,0.11666666666666667,240,240,train
13000052,4,198,116,238,146,0.9083333333333333,0.5458333333333333,0.16666666666666666,0.125,240,240,train
20085173,1,320,273,400,312,1.5,1.21875,0.3333333333333333,0.1625,240,240,train
20085173,2,1,375,75,406,0.15833333333333333,1.6270833333333334,0.30833333333333335,0.12916666666666668,240,240,train
20085173,3,377,396,405,423,1.6291666666666667,1.70625,0.11666666666666667,0.1125,240,240,train
20085173,4,253,203,295,234,1.1416666666666666,0.9104166666666667,0.175,0.12916666666666668,240,240,train
20085173,6,107,115,141,148,0.5166666666666667,0.5479166666666667,0.14166666666666666,0.1375,240,240,train
20085173,1,232,440,318,473,1.1458333333333333,1.9020833333333333,0.35833333333333334,0.1375,240,240,train
20085040,1,67,585,101,618,0.35,2.50625,0.14166666666666666,0.1375,240,240,train
20085040,3,488,259,524,286,2.1083333333333334,1.1354166666666667,0.15,0.1125,240,240,train
20085040,2,342,275,405,310,1.55625,1.21875,0.2625,0.14583333333333334,240,240,train
20085040,4,303,315,336,342,1.33125,1.36875,0.1375,0.1125,240,240,train
20085040,6,292,155,325,180,1.2854166666666667,0.6979166666666666,0.1375,0.10416666666666667,240,240,train
20085040,1,222,87,292,120,1.0708333333333333,0.43125,0.2916666666666667,0.1375,240,240,train
20085040,6,416,163,448,193,1.8,0.7416666666666667,0.13333333333333333,0.125,240,240,train
20085218,1,391,237,428,275,1.70625,1.0666666666666667,0.15416666666666667,0.15833333333333333,240,240,train
20085218,1,164,403,197,435,0.7520833333333333,1.7458333333333333,0.1375,0.13333333333333333,240,240,train
20085218,2,94,370,146,402,0.5,1.6083333333333334,0.21666666666666667,0.13333333333333333,240,240,train
20085218,2,40,536,74,585,0.2375,2.3354166666666667,0.14166666666666666,0.20416666666666666,240,240,train
20085218,3,208,235,237,265,0.9270833333333334,1.0416666666666667,0.12083333333333333,0.125,240,240,train
20085218,3,511,188,544,219,2.1979166666666665,0.8479166666666667,0.1375,0.12916666666666668,240,240,train
20085218,4,534,40,559,76,2.277083333333333,0.24166666666666667,0.10416666666666667,0.15,240,240,train
20085218,5,316,154,352,191,1.3916666666666666,0.71875,0.15,0.15416666666666667,240,240,train
20085218,6,533,438,561,463,2.279166666666667,1.8770833333333334,0.11666666666666667,0.10416666666666667,240,240,train
44000108,1,216,292,239,359,0.9479166666666666,1.35625,0.09583333333333334,0.2791666666666667,240,240,train
44000108,1,350,341,398,386,1.5583333333333333,1.5145833333333334,0.2,0.1875,240,240,train
44000108,2,337,435,365,491,1.4625,1.9291666666666667,0.11666666666666667,0.23333333333333334,240,240,train
44000108,2,383,398,433,439,1.7,1.74375,0.20833333333333334,0.17083333333333334,240,240,train
44000108,3,246,289,285,323,1.10625,1.275,0.1625,0.14166666666666666,240,240,train
44000108,3,88,398,140,432,0.475,1.7291666666666667,0.21666666666666667,0.14166666666666666,240,240,train
44000108,4,32,267,79,322,0.23125,1.2270833333333333,0.19583333333333333,0.22916666666666666,240,240,train
44000108,5,580,473,624,511,2.5083333333333333,2.05,0.18333333333333332,0.15833333333333333,240,240,train
44000108,6,72,564,176,594,0.5166666666666667,2.4125,0.43333333333333335,0.125,240,240,train
50600043,1,293,248,326,290,1.2895833333333333,1.1208333333333333,0.1375,0.175,240,240,train
50600043,3,209,358,252,395,0.9604166666666667,1.56875,0.17916666666666667,0.15416666666666667,240,240,train
50600043,6,158,453,196,486,0.7375,1.95625,0.15833333333333333,0.1375,240,240,train
50600043,5,378,278,415,304,1.6520833333333333,1.2125,0.15416666666666667,0.10833333333333334,240,240,train
50600043,1,503,212,550,259,2.19375,0.98125,0.19583333333333333,0.19583333333333333,240,240,train
50600043,2,278,116,307,153,1.21875,0.5604166666666667,0.12083333333333333,0.15416666666666667,240,240,train
50600000,2,83,403,150,428,0.48541666666666666,1.73125,0.2791666666666667,0.10416666666666667,240,240,train
50600000,3,415,332,453,360,1.8083333333333333,1.4416666666666667,0.15833333333333333,0.11666666666666667,240,240,train
50600000,5,117,146,170,194,0.5979166666666667,0.7083333333333334,0.22083333333333333,0.2,240,240,train
50600000,6,399,142,432,175,1.73125,0.6604166666666667,0.1375,0.1375,240,240,train
50600000,5,377,19,411,50,1.6416666666666666,0.14375,0.14166666666666666,0.12916666666666668,240,240,train
50600000,4,389,419,425,451,1.6958333333333333,1.8125,0.15,0.13333333333333333,240,240,train
50600000,2,477,502,528,538,2.09375,2.1666666666666665,0.2125,0.15,240,240,train
00041020,1,505,450,565,488,2.2291666666666665,1.9541666666666666,0.25,0.15833333333333333,240,240,train
00041020,3,191,292,231,326,0.8791666666666667,1.2875,0.16666666666666666,0.14166666666666666,240,240,train
00041020,3,59,295,95,337,0.32083333333333336,1.3166666666666667,0.15,0.175,240,240,train
00041020,4,127,135,168,177,0.6145833333333334,0.65,0.17083333333333334,0.175,240,240,train
00041020,3,217,119,273,164,1.0208333333333333,0.5895833333333333,0.23333333333333334,0.1875,240,240,train
00041020,3,412,122,469,164,1.8354166666666667,0.5958333333333333,0.2375,0.175,240,240,train
20085166,2,5,140,57,292,0.12916666666666668,0.9,0.21666666666666667,0.6333333333333333,240,240,train
20085166,3,601,509,629,544,2.5625,2.19375,0.11666666666666667,0.14583333333333334,240,240,train
13000066,1,197,368,278,417,0.9895833333333334,1.6354166666666667,0.3375,0.20416666666666666,240,240,train
13000066,2,226,282,379,337,1.2604166666666667,1.2895833333333333,0.6375,0.22916666666666666,240,240,train
13000066,5,93,355,128,390,0.46041666666666664,1.5520833333333333,0.14583333333333334,0.14583333333333334,240,240,train
13000066,6,386,506,423,536,1.6854166666666666,2.1708333333333334,0.15416666666666667,0.125,240,240,train
13000066,2,181,558,211,595,0.8166666666666667,2.402083333333333,0.125,0.15416666666666667,240,240,train
13000066,2,519,558,554,607,2.2354166666666666,2.4270833333333335,0.14583333333333334,0.20416666666666666,240,240,train
13000066,1,86,516,139,545,0.46875,2.2104166666666667,0.22083333333333333,0.12083333333333333,240,240,train
13000066,3,384,442,443,476,1.7229166666666667,1.9125,0.24583333333333332,0.14166666666666666,240,240,train
44000079,1,123,171,157,221,0.5833333333333334,0.8166666666666667,0.14166666666666666,0.20833333333333334,240,240,train
44000079,2,400,425,427,496,1.7229166666666667,1.91875,0.1125,0.29583333333333334,240,240,train
44000079,3,242,149,273,181,1.0729166666666667,0.6875,0.12916666666666668,0.13333333333333333,240,240,train
44000079,3,396,342,431,390,1.7229166666666667,1.525,0.14583333333333334,0.2,240,240,train
44000079,5,464,332,494,396,1.9958333333333333,1.5166666666666666,0.125,0.26666666666666666,240,240,train
44000079,6,260,69,300,109,1.1666666666666667,0.37083333333333335,0.16666666666666666,0.16666666666666666,240,240,train
44000079,4,34,203,68,258,0.2125,0.9604166666666667,0.14166666666666666,0.22916666666666666,240,240,train
20085259,1,212,118,244,147,0.95,0.5520833333333334,0.13333333333333333,0.12083333333333333,240,240,train
20085259,2,345,61,371,106,1.4916666666666667,0.34791666666666665,0.10833333333333334,0.1875,240,240,train
20085259,3,450,71,479,94,1.9354166666666666,0.34375,0.12083333333333333,0.09583333333333334,240,240,train
20085259,4,398,95,429,129,1.7229166666666667,0.4666666666666667,0.12916666666666668,0.14166666666666666,240,240,train
20085259,6,256,70,284,94,1.125,0.3416666666666667,0.11666666666666667,0.1,240,240,train
20085259,6,459,8,484,43,1.9645833333333333,0.10625,0.10416666666666667,0.14583333333333334,240,240,train
20085259,1,60,145,93,178,0.31875,0.6729166666666667,0.1375,0.1375,240,240,train
20085259,2,137,65,183,92,0.6666666666666666,0.32708333333333334,0.19166666666666668,0.1125,240,240,train
20085259,1,421,162,455,194,1.825,0.7416666666666667,0.14166666666666666,0.13333333333333333,240,240,train
20085259,2,545,130,574,188,2.33125,0.6625,0.12083333333333333,0.24166666666666667,240,240,train
20085007,3,284,213,312,255,1.2416666666666667,0.975,0.11666666666666667,0.175,240,240,train
20085007,4,491,389,530,417,2.127083333333333,1.6791666666666667,0.1625,0.11666666666666667,240,240,train
20085007,5,72,230,96,252,0.35,1.0041666666666667,0.1,0.09166666666666666,240,240,train
20085007,5,417,108,450,136,1.80625,0.5083333333333333,0.1375,0.11666666666666667,240,240,train
20085007,6,313,415,339,437,1.3583333333333334,1.775,0.10833333333333334,0.09166666666666666,240,240,train
20085007,6,384,299,410,329,1.6541666666666666,1.3083333333333333,0.10833333333333334,0.125,240,240,train
00041132,3,107,380,142,414,0.51875,1.6541666666666666,0.14583333333333334,0.14166666666666666,240,240,train
00041132,2,106,426,130,469,0.49166666666666664,1.8645833333333333,0.1,0.17916666666666667,240,240,train
00041132,3,235,578,263,609,1.0375,2.472916666666667,0.11666666666666667,0.12916666666666668,240,240,train
00041132,5,221,506,256,537,0.99375,2.1729166666666666,0.14583333333333334,0.12916666666666668,240,240,train
00041132,6,174,278,208,312,0.7958333333333333,1.2291666666666667,0.14166666666666666,0.14166666666666666,240,240,train
00041132,5,419,261,444,311,1.7979166666666666,1.1916666666666667,0.10416666666666667,0.20833333333333334,240,240,train
00041132,3,264,358,302,388,1.1791666666666667,1.5541666666666667,0.15833333333333333,0.125,240,240,train
00041132,2,92,473,122,515,0.44583333333333336,2.058333333333333,0.125,0.175,240,240,train
00041132,2,396,429,422,467,1.7041666666666666,1.8666666666666667,0.10833333333333334,0.15833333333333333,240,240,train
20085025,1,496,162,528,190,2.1333333333333333,0.7333333333333333,0.13333333333333333,0.11666666666666667,240,240,train
20085025,2,503,68,543,94,2.1791666666666667,0.3375,0.16666666666666666,0.10833333333333334,240,240,train
20085025,1,196,61,233,95,0.89375,0.325,0.15416666666666667,0.14166666666666666,240,240,train
20085025,2,367,74,426,103,1.6520833333333333,0.36875,0.24583333333333332,0.12083333333333333,240,240,train
20085025,3,169,147,203,177,0.775,0.675,0.14166666666666666,0.125,240,240,train
20085025,4,121,103,154,131,0.5729166666666666,0.4875,0.1375,0.11666666666666667,240,240,train
20085025,5,248,342,284,378,1.1083333333333334,1.5,0.15,0.15,240,240,train
20085025,6,75,166,111,202,0.3875,0.7666666666666667,0.15,0.15,240,240,train
92000066,1,120,384,199,421,0.6645833333333333,1.6770833333333333,0.32916666666666666,0.15416666666666667,240,240,train
92000066,2,332,257,422,291,1.5708333333333333,1.1416666666666666,0.375,0.14166666666666666,240,240,train
92000066,3,315,146,356,184,1.3979166666666667,0.6875,0.17083333333333334,0.15833333333333333,240,240,train
92000066,4,372,421,424,472,1.6583333333333334,1.8604166666666666,0.21666666666666667,0.2125,240,240,train
92000066,6,145,241,175,286,0.6666666666666666,1.0979166666666667,0.125,0.1875,240,240,train
92000066,1,484,458,568,499,2.191666666666667,1.99375,0.35,0.17083333333333334,240,240,train
50600019,1,20,226,53,252,0.15208333333333332,0.9958333333333333,0.1375,0.10833333333333334,240,240,train
50600019,2,112,106,146,134,0.5375,0.5,0.14166666666666666,0.11666666666666667,240,240,train
50600019,2,306,152,339,191,1.34375,0.7145833333333333,0.1375,0.1625,240,240,train
50600019,6,297,242,324,270,1.29375,1.0666666666666667,0.1125,0.11666666666666667,240,240,train
50600019,4,215,290,250,319,0.96875,1.26875,0.14583333333333334,0.12083333333333333,240,240,train
20085220,1,82,15,125,49,0.43125,0.13333333333333333,0.17916666666666667,0.14166666666666666,240,240,train
20085220,1,551,106,582,135,2.3604166666666666,0.5020833333333333,0.12916666666666668,0.12083333333333333,240,240,train
20085220,2,487,132,522,183,2.1020833333333333,0.65625,0.14583333333333334,0.2125,240,240,train
